var	RR	LCI	UCI	P	label	corr
(Intercept)	2.186214010754629e-25	NA	NA	NA	viremic-pt-rtF77L	NA
round16	651.8868124209909	572.7914003768086	741.904323159957	0	viremic-pt-rtF77L	NA
round17	651.8868124209891	590.0917742372657	720.1530927247433	0	viremic-pt-rtF77L	NA
round18	651.8868124209572	583.4726902045751	728.3227190279628	0	viremic-pt-rtF77L	NA
round19	651.8868124209242	563.7829806713867	753.7588589535811	0	viremic-pt-rtF77L	NA
round20	12462975670318204e7	4001457030501308e7	38817301141800364e7	0	viremic-pt-rtF77L	NA
